,content,rating
426,"Abbiamo acquistato questa confezione di toppe della intex per riparare un piccolo buchino su di un gommoncino da mare dei nostri bambini. Poggiandoci dentro un tubo di crema solare, l'angolo ha bucato la base del canotto: quella dove si siedono i bambini, fatta a piccole camere tubolari. Quella parte ovviamente non restava più gonfia. Abbiamo seguito alla lettera e anche di più le istruzioni, lavando con acqua dolce tutto il Gommone, facendolo asciugare, pulendo bene la parte da trattare con un panno. Abbiamo fatto tre tentativi, ma il cerotto non ha tenuto. Nemmeno posizionandone due, uno sopra l'altro, sotto piccolo e sopra più grande, anzi: appena messo in acqua non ha tenuto lo sforzo e il buchino è diventato uno squarcio, facendo ovviamente sgonfiare tutto. NON TIENE. Per fortuna amazon mi ha fatto il rimborso.",1
427,"Rispetto alle toppe in dotazione sono molto più adesive e resistenti, ho dovuto utilizzarle quasi tutte per coprire una lesione abbastanza grande, sembrano reggere bene. La confezione mi è arrivata aperta la prima volta, probabilmente per un errore di fabbrica, poichè la parte di plastica era scollata dal cartoncino, il prodotto dev'essere caduto nel trasporto, ho chiesto il rinvio del prodotto e me lo hanno rimandato subito e senza costi aggiuntivi. Ottimo.",5
428,Comprati in sostituzione a quelli già presenti nella scatola del prodotto da me riparato. Grazie a questi kit ormai sono 8 anni che conservo la stessa piscina. Prodotto conforme a quelli originale di buona fattura. Le istruzioni sono chiare e se si seguono alla lettera si incolla perfettamente. Molte persone scrivono che si staccano ma non è cosi. Amazon sempre impeccabile.,5
429,"ho comprato due pacchi di toppe (sono 6 toppe a pacco) per riparazione intex, attratta dal prezzo e dalla facilità di fissaggio vista nei video su youtube. ne sono rimasta totalmente delusa. le ho utilizzate per quattro foretti minuscoli in  una piscina fuoriterra di medie dimensioni; ho tagliato le toppe di dimensione più grande dei buchi e ho arrotondato i bordi per evitare che si staccassero; ho pulito la superficie con un panno umido, successivamente l’ho fatta asciugare qualcue minuto e ho applicato la toppa; dopo 24 ore ho riempito la piscina. mezz’ora dopo la prima toppa è venuta via immediatamente. il giorno dopo ho trovato le altre due galleggianti in acqua. in definitiva di quattro toppe, al momento attuale (circa una settimana dopo l’applicazione) ne regge soltanto una. forse sono più utili per piscine e giocattoli gonfiabili.",2
430,"Di sicuro sono super efficaci nel caso di forature superficiali, quando il buco si trova quindi su una superficie liscia, lontano da ogni giunzione. In quest'ultimo caso (provato su un mostriciattolo gonfiabile di mio figlio Orlando) risultano invece totalmente inefficaci dal momento che non riescono ovviamente ad aderire completamente al lembo di giunzione",5
431,"Ho acquistato queste toppe insieme alla piscina ""New Plast 0260 - Family Pool Junior Piscina, Gonfiabile ad Otto"", e sono state utilissime poiché il mio cane, giocando con la bambina, ha bucato su di un lato la piscina! Asciugata per bene la parte 'lesa', ho applicato la toppa, la quale sembra avere una buona resa, insomma ha retto per il mese in cui abbiamo utilizzato la piscina! [...]",5
432,"Un giorno è arrivata una tempesta che ha portato via la piscina gonfiabile, ovviamente ha subito abbastanza danni, ho contato 7 buchi tra piccolissimi e più grandi anche di 2,5 cm Ho comprato Quetso set nella speranza che potessero aiutare. Sono 6 foglietti da 7 cm l uno Si ritagliando della grandezza che si vuole e si applicano, prima si deve pulire e asciugare la superficie, poi posizionarli e spingere bene, infine attendere almeno un ora prima di mettere l acqua nella piscina. Per il momento sembrano reggere bene, io però ho messo anche un bello strato di scotch trasparente per rinforzare il tutto",5
433,"Acquistato per aggiustare alcuni fori nel gonfiabile jump-o-lene della intex,  sono stata completamente delusa. Ho seguito le istruzioni alla lettera ma appena rigonfiato il gonfiabile si è sollevata l'intera toppa. In più ho trovato gli stessi adesivi in un negozio vicino a casa ad un quarto del prezzo di Amazon. ..è la prima volta che mi succede che amazon non sia concorrenziale, sono proprio delusa...",1
434,"Mi interessava coprire piccolissimi fori in una piscina (non gonfiabile) della Bestway e leggendo nella descrizione che queste toppe sono adatte per galleggianti, materassi e piscine AGP ero certo di risolvere il mio problema, invece no. Pur seguendo alla lettera le istruzioni e aver atteso un giorno intero (contro i 30 minuti delle istruzioni) prima di riempire la piscina d'acqua, le toppe si sono tutte scollate in meno di un'ora. Una bella fregatura!",1
435,Pacco arrivato nei tempi previsti e ben imballato come al solito una sicurezza Prime Per il resto é stata una delusione le toppe hanno una colla non abbastanza resistente e si staccano sia a contatto con l acqua che non Ho chiesto il rimborso e in meno di 24 ore l ho avuto Amazon sempre al Top,1
436,"Abbiamo acquistato questa confezione di toppe della intex per riparare un piccolo buchino su di un gommoncino da mare dei nostri bambini. Poggiandoci dentro un tubo di crema solare, l'angolo ha bucato la base del canotto: quella dove si siedono i bambini, fatta a piccole camere tubolari. Quella parte ovviamente non restava più gonfia. Abbiamo seguito alla lettera e anche di più le istruzioni, lavando con acqua dolce tutto il Gommone, facendolo asciugare, pulendo bene la parte da trattare con un panno. Abbiamo fatto tre tentativi, ma il cerotto non ha tenuto. Nemmeno posizionandone due, uno sopra l'altro, sotto piccolo e sopra più grande, anzi: appena messo in acqua non ha tenuto lo sforzo e il buchino è diventato uno squarcio, facendo ovviamente sgonfiare tutto. NON TIENE. Per fortuna amazon mi ha fatto il rimborso.",1
437,"Rispetto alle toppe in dotazione sono molto più adesive e resistenti, ho dovuto utilizzarle quasi tutte per coprire una lesione abbastanza grande, sembrano reggere bene. La confezione mi è arrivata aperta la prima volta, probabilmente per un errore di fabbrica, poichè la parte di plastica era scollata dal cartoncino, il prodotto dev'essere caduto nel trasporto, ho chiesto il rinvio del prodotto e me lo hanno rimandato subito e senza costi aggiuntivi. Ottimo.",5
438,Comprati in sostituzione a quelli già presenti nella scatola del prodotto da me riparato. Grazie a questi kit ormai sono 8 anni che conservo la stessa piscina. Prodotto conforme a quelli originale di buona fattura. Le istruzioni sono chiare e se si seguono alla lettera si incolla perfettamente. Molte persone scrivono che si staccano ma non è cosi. Amazon sempre impeccabile.,5
439,"ho comprato due pacchi di toppe (sono 6 toppe a pacco) per riparazione intex, attratta dal prezzo e dalla facilità di fissaggio vista nei video su youtube. ne sono rimasta totalmente delusa. le ho utilizzate per quattro foretti minuscoli in  una piscina fuoriterra di medie dimensioni; ho tagliato le toppe di dimensione più grande dei buchi e ho arrotondato i bordi per evitare che si staccassero; ho pulito la superficie con un panno umido, successivamente l’ho fatta asciugare qualcue minuto e ho applicato la toppa; dopo 24 ore ho riempito la piscina. mezz’ora dopo la prima toppa è venuta via immediatamente. il giorno dopo ho trovato le altre due galleggianti in acqua. in definitiva di quattro toppe, al momento attuale (circa una settimana dopo l’applicazione) ne regge soltanto una. forse sono più utili per piscine e giocattoli gonfiabili.",2
440,"Di sicuro sono super efficaci nel caso di forature superficiali, quando il buco si trova quindi su una superficie liscia, lontano da ogni giunzione. In quest'ultimo caso (provato su un mostriciattolo gonfiabile di mio figlio Orlando) risultano invece totalmente inefficaci dal momento che non riescono ovviamente ad aderire completamente al lembo di giunzione",5
441,"Ho acquistato queste toppe insieme alla piscina ""New Plast 0260 - Family Pool Junior Piscina, Gonfiabile ad Otto"", e sono state utilissime poiché il mio cane, giocando con la bambina, ha bucato su di un lato la piscina! Asciugata per bene la parte 'lesa', ho applicato la toppa, la quale sembra avere una buona resa, insomma ha retto per il mese in cui abbiamo utilizzato la piscina! [...]",5
442,"Un giorno è arrivata una tempesta che ha portato via la piscina gonfiabile, ovviamente ha subito abbastanza danni, ho contato 7 buchi tra piccolissimi e più grandi anche di 2,5 cm Ho comprato Quetso set nella speranza che potessero aiutare. Sono 6 foglietti da 7 cm l uno Si ritagliando della grandezza che si vuole e si applicano, prima si deve pulire e asciugare la superficie, poi posizionarli e spingere bene, infine attendere almeno un ora prima di mettere l acqua nella piscina. Per il momento sembrano reggere bene, io però ho messo anche un bello strato di scotch trasparente per rinforzare il tutto",5
443,"Acquistato per aggiustare alcuni fori nel gonfiabile jump-o-lene della intex,  sono stata completamente delusa. Ho seguito le istruzioni alla lettera ma appena rigonfiato il gonfiabile si è sollevata l'intera toppa. In più ho trovato gli stessi adesivi in un negozio vicino a casa ad un quarto del prezzo di Amazon. ..è la prima volta che mi succede che amazon non sia concorrenziale, sono proprio delusa...",1
444,"Mi interessava coprire piccolissimi fori in una piscina (non gonfiabile) della Bestway e leggendo nella descrizione che queste toppe sono adatte per galleggianti, materassi e piscine AGP ero certo di risolvere il mio problema, invece no. Pur seguendo alla lettera le istruzioni e aver atteso un giorno intero (contro i 30 minuti delle istruzioni) prima di riempire la piscina d'acqua, le toppe si sono tutte scollate in meno di un'ora. Una bella fregatura!",1
445,Pacco arrivato nei tempi previsti e ben imballato come al solito una sicurezza Prime Per il resto é stata una delusione le toppe hanno una colla non abbastanza resistente e si staccano sia a contatto con l acqua che non Ho chiesto il rimborso e in meno di 24 ore l ho avuto Amazon sempre al Top,1
446,"Abbiamo acquistato questa confezione di toppe della intex per riparare un piccolo buchino su di un gommoncino da mare dei nostri bambini. Poggiandoci dentro un tubo di crema solare, l'angolo ha bucato la base del canotto: quella dove si siedono i bambini, fatta a piccole camere tubolari. Quella parte ovviamente non restava più gonfia. Abbiamo seguito alla lettera e anche di più le istruzioni, lavando con acqua dolce tutto il Gommone, facendolo asciugare, pulendo bene la parte da trattare con un panno. Abbiamo fatto tre tentativi, ma il cerotto non ha tenuto. Nemmeno posizionandone due, uno sopra l'altro, sotto piccolo e sopra più grande, anzi: appena messo in acqua non ha tenuto lo sforzo e il buchino è diventato uno squarcio, facendo ovviamente sgonfiare tutto. NON TIENE. Per fortuna amazon mi ha fatto il rimborso.",1
447,"Rispetto alle toppe in dotazione sono molto più adesive e resistenti, ho dovuto utilizzarle quasi tutte per coprire una lesione abbastanza grande, sembrano reggere bene. La confezione mi è arrivata aperta la prima volta, probabilmente per un errore di fabbrica, poichè la parte di plastica era scollata dal cartoncino, il prodotto dev'essere caduto nel trasporto, ho chiesto il rinvio del prodotto e me lo hanno rimandato subito e senza costi aggiuntivi. Ottimo.",5
448,Comprati in sostituzione a quelli già presenti nella scatola del prodotto da me riparato. Grazie a questi kit ormai sono 8 anni che conservo la stessa piscina. Prodotto conforme a quelli originale di buona fattura. Le istruzioni sono chiare e se si seguono alla lettera si incolla perfettamente. Molte persone scrivono che si staccano ma non è cosi. Amazon sempre impeccabile.,5
